Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           LAMMPS_NS::Run::command(int, char**) [3]
[493]    0.0    0.00    0.00       1         LAMMPS_NS::Timer::barrier_stop() [493]
                0.00    0.00       1/814         LAMMPS_NS::platform::walltime() [144]
                0.00    0.00       1/2           LAMMPS_NS::platform::cputime() [373]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Run::command(int, char**) [3]
[494]    0.0    0.00    0.00       1         LAMMPS_NS::Timer::init_timeout() [494]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Run::command(int, char**) [3]
[495]    0.0    0.00    0.00       1         LAMMPS_NS::Timer::barrier_start() [495]
                0.00    0.00       1/814         LAMMPS_NS::platform::walltime() [144]
                0.00    0.00       1/2           LAMMPS_NS::platform::cputime() [373]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Verlet::setup(int) [10]
[496]    0.0    0.00    0.00       1         LAMMPS_NS::Timer::print_timeout(_IO_FILE*) [496]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::create() [534]
[497]    0.0    0.00    0.00       1         LAMMPS_NS::Timer::Timer(LAMMPS_NS::LAMMPS*) [497]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::destroy() [535]
[498]    0.0    0.00    0.00       1         LAMMPS_NS::Timer::~Timer() [498]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::utils::trim_and_count_words(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [506]
[499]    0.0    0.00    0.00       1         LAMMPS_NS::utils::count_words(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [499]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::utils::trim_and_count_words(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [506]
[500]    0.0    0.00    0.00       1         LAMMPS_NS::utils::trim_comment(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [500]
                0.00    0.00       1/29          re_find [19]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::LAMMPS(int, char**, ompi_communicator_t*) [536]
[501]    0.0    0.00    0.00       1         LAMMPS_NS::utils::flush_buffers(LAMMPS_NS::LAMMPS*) [501]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Verlet::setup(int) [10]
[502]    0.0    0.00    0.00       1         LAMMPS_NS::utils::fmtargs_print(_IO_FILE*, fmt::v10_lmp::basic_string_view<char>, fmt::v10_lmp::basic_format_args<fmt::v10_lmp::basic_format_context<fmt::v10_lmp::appender, char> >) [502]
                0.00    0.00       1/1           LAMMPS_NS::utils::print(_IO_FILE*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [507]
                0.00    0.00       1/105         fmt::v10_lmp::vformat[abi:cxx11](fmt::v10_lmp::basic_string_view<char>, fmt::v10_lmp::basic_format_args<fmt::v10_lmp::basic_format_context<fmt::v10_lmp::appender, char> >) [156]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CreateAtoms::command(int, char**) [398]
[503]    0.0    0.00    0.00       1         LAMMPS_NS::utils::expand_type_int(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, LAMMPS_NS::LAMMPS*, bool) [503]
                0.00    0.00       1/4           LAMMPS_NS::utils::expand_type(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, LAMMPS_NS::LAMMPS*) [269]
                0.00    0.00       1/7           LAMMPS_NS::utils::inumeric(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, LAMMPS_NS::LAMMPS*) [240]
                0.00    0.00       1/29          re_find [19]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Atom::set_mass(char const*, int, int, char**) [438]
[504]    0.0    0.00    0.00       1         void LAMMPS_NS::utils::bounds_typelabel<int>(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, long, long, int&, int&, LAMMPS_NS::LAMMPS*, int) [504]
                0.00    0.00       1/4           LAMMPS_NS::utils::expand_type(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, LAMMPS_NS::LAMMPS*) [269]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::FixNVE::FixNVE(LAMMPS_NS::LAMMPS*, int, char**) [528]
[505]    0.0    0.00    0.00       1         LAMMPS_NS::utils::strip_style_suffix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, LAMMPS_NS::LAMMPS*) [505]
                0.00    0.00       1/29          re_find [19]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Thermo::Thermo(LAMMPS_NS::LAMMPS*, int, char**) [589]
[506]    0.0    0.00    0.00       1         LAMMPS_NS::utils::trim_and_count_words(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [506]
                0.00    0.00       1/1           LAMMPS_NS::utils::trim_comment(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [500]
                0.00    0.00       1/1           LAMMPS_NS::utils::count_words(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [499]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::utils::fmtargs_print(_IO_FILE*, fmt::v10_lmp::basic_string_view<char>, fmt::v10_lmp::basic_format_args<fmt::v10_lmp::basic_format_context<fmt::v10_lmp::appender, char> >) [502]
[507]    0.0    0.00    0.00       1         LAMMPS_NS::utils::print(_IO_FILE*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [507]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::utils::logical(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [509]
[508]    0.0    0.00    0.00       1         LAMMPS_NS::utils::logical(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, LAMMPS_NS::LAMMPS*) [508]
                0.00    0.00       2/719         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [146]
                0.00    0.00       1/29          re_find [19]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Neighbor::modify_params(int, char**) [632]
[509]    0.0    0.00    0.00       1         LAMMPS_NS::utils::logical(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [509]
                0.00    0.00       1/1           LAMMPS_NS::utils::logical(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, LAMMPS_NS::LAMMPS*) [508]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::utils::bnumeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [511]
[510]    0.0    0.00    0.00       1         LAMMPS_NS::utils::bnumeric(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, LAMMPS_NS::LAMMPS*) [510]
                0.00    0.00       1/29          re_find [19]
                0.00    0.00       1/8           LAMMPS_NS::utils::is_integer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [233]
                0.00    0.00       1/105         fmt::v10_lmp::vformat[abi:cxx11](fmt::v10_lmp::basic_string_view<char>, fmt::v10_lmp::basic_format_args<fmt::v10_lmp::basic_format_context<fmt::v10_lmp::appender, char> >) [156]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Run::command(int, char**) [3]
[511]    0.0    0.00    0.00       1         LAMMPS_NS::utils::bnumeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [511]
                0.00    0.00       1/1           LAMMPS_NS::utils::bnumeric(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, LAMMPS_NS::LAMMPS*) [510]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::LAMMPS(int, char**, ompi_communicator_t*) [536]
[512]    0.0    0.00    0.00       1         LAMMPS_NS::utils::date2num(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [512]
                0.00    0.00       3/56          LAMMPS_NS::utils::strmatch(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [185]
                0.00    0.00       2/5           long __gnu_cxx::__stoa<long, long, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [266]
                0.00    0.00       2/29          re_find [19]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::LAMMPS(int, char**, ompi_communicator_t*) [536]
[513]    0.0    0.00    0.00       1         LAMMPS_NS::CiteMe::CiteMe(LAMMPS_NS::LAMMPS*, int, int, char const*) [513]
                0.00    0.00       1/1           LAMMPS_NS::SafeFilePtr::operator=(_IO_FILE*) [406]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::~LAMMPS() [537]
[514]    0.0    0.00    0.00       1         LAMMPS_NS::CiteMe::~CiteMe() [514]
                0.00    0.00       1/1           LAMMPS_NS::SafeFilePtr::~SafeFilePtr() [405]
                0.00    0.00       1/1           LAMMPS_NS::CiteMe::~CiteMe() [515]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CiteMe::~CiteMe() [514]
[515]    0.0    0.00    0.00       1         LAMMPS_NS::CiteMe::~CiteMe() [515]
                0.00    0.00       1/2           LAMMPS_NS::CiteMe::flush() [335]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Input::execute_command() [2]
[516]    0.0    0.00    0.00       1         LAMMPS_NS::Domain::add_region(int, char**) [516]
                0.00    0.00       1/2           LAMMPS_NS::Domain::get_region_by_id(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [376]
                0.00    0.00       1/7           LAMMPS_NS::Domain::set_local_box() [241]
                0.00    0.00       1/3           LAMMPS_NS::RegBlock::init() [296]
                0.00    0.00       1/1           std::_Hashtable<LAMMPS_NS::Region*, LAMMPS_NS::Region*, std::allocator<LAMMPS_NS::Region*>, std::__detail::_Identity, std::equal_to<LAMMPS_NS::Region*>, std::hash<LAMMPS_NS::Region*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, unsigned long const&) [707]
                0.00    0.00       1/1           LAMMPS_NS::Region* region_creator<LAMMPS_NS::RegBlock>(LAMMPS_NS::LAMMPS*, int, char**) [389]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Verlet::setup(int) [10]
[517]    0.0    0.00    0.00       1         LAMMPS_NS::Domain::image_check() [517]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CreateBox::command(int, char**) [681]
[518]    0.0    0.00    0.00       1         LAMMPS_NS::Domain::set_initial_box(int) [518]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Comm::init() [445]
[519]    0.0    0.00    0.00       1         LAMMPS_NS::Domain::subbox_too_small_check(double) [519]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::init() [533]
[520]    0.0    0.00    0.00       1         LAMMPS_NS::Domain::init() [520]
                0.00    0.00       1/10          LAMMPS_NS::Modify::get_fix_list() [227]
                0.00    0.00       1/56          LAMMPS_NS::utils::strmatch(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [185]
                0.00    0.00       1/3           LAMMPS_NS::RegBlock::init() [296]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Verlet::setup(int) [10]
[521]    0.0    0.00    0.00       1         LAMMPS_NS::Domain::reset_box() [521]
                0.00    0.00       1/7           LAMMPS_NS::Domain::set_local_box() [241]
                0.00    0.00       1/2           LAMMPS_NS::Domain::set_global_box() [337]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::create() [534]
[522]    0.0    0.00    0.00       1         LAMMPS_NS::Domain::Domain(LAMMPS_NS::LAMMPS*) [522]
                0.00    0.00      10/10          LAMMPS_NS::Domain::get_region_by_style(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [228]
